       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
15 Sep 2022 01:47:00.000              4861.085942             15076.056269             21951.725537
15 Sep 2022 01:48:00.000              4702.897700             15081.665760             21984.234503
15 Sep 2022 01:49:00.000              4544.511009             15087.858486             22015.153461
15 Sep 2022 01:50:00.000              4385.939457             15094.635982             22044.480443
15 Sep 2022 01:51:00.000              4227.196652             15101.999623             22072.213591
15 Sep 2022 01:52:00.000              4068.296214             15109.950634             22098.351156
15 Sep 2022 01:53:00.000              3909.251781             15118.490084             22122.891500
15 Sep 2022 01:54:00.000              3750.076998             15127.618885             22145.833093
15 Sep 2022 01:55:00.000              3590.785522             15137.337795             22167.174514
15 Sep 2022 01:56:00.000              3431.391019             15147.647419             22186.914452
15 Sep 2022 01:57:00.000              3271.907157             15158.548202             22205.051706
15 Sep 2022 01:58:00.000              3112.347611             15170.040439             22221.585182
15 Sep 2022 01:59:00.000              2952.726056             15182.124265             22236.513899
15 Sep 2022 02:00:00.000              2793.056168             15194.799661             22249.836983
15 Sep 2022 02:01:00.000              2633.351620             15208.066455             22261.553670
15 Sep 2022 02:02:00.000              2473.626082             15221.924315             22271.663306
15 Sep 2022 02:03:00.000              2313.893217             15236.372757             22280.165344
15 Sep 2022 02:04:00.000              2154.166681             15251.411141             22287.059351
15 Sep 2022 02:05:00.000              1994.460118             15267.038672             22292.344998
15 Sep 2022 02:06:00.000              1834.787165             15283.254399             22296.022069
15 Sep 2022 02:07:00.000              1675.161440             15300.057216             22298.090457
15 Sep 2022 02:08:00.000              1515.596548             15317.445864             22298.550162
15 Sep 2022 02:09:00.000              1356.106077             15335.418927             22297.401296
15 Sep 2022 02:10:00.000              1196.703594             15353.974838             22294.644078
15 Sep 2022 02:11:00.000              1037.402645             15373.111873             22290.278838
15 Sep 2022 02:12:00.000               878.216754             15392.828156             22284.306012
15 Sep 2022 02:13:00.000               719.159418             15413.121656             22276.726149
15 Sep 2022 02:14:00.000               560.244107             15433.990190             22267.539904
15 Sep 2022 02:15:00.000               401.484263             15455.431422             22256.748042
15 Sep 2022 02:16:00.000               242.893297             15477.442864             22244.351437
15 Sep 2022 02:17:00.000                84.484587             15500.021875             22230.351071
15 Sep 2022 02:18:00.000               -73.728525             15523.165663             22214.748035
15 Sep 2022 02:19:00.000              -231.732732             15546.871285             22197.543528
15 Sep 2022 02:20:00.000              -389.514766             15571.135646             22178.738859
15 Sep 2022 02:21:00.000              -547.061398             15595.955503             22158.335443
15 Sep 2022 02:22:00.000              -704.359445             15621.327461             22136.334806
15 Sep 2022 02:23:00.000              -861.395763             15647.247979             22112.738579
15 Sep 2022 02:24:00.000             -1018.157259             15673.713363             22087.548505
15 Sep 2022 02:25:00.000             -1174.630883             15700.719775             22060.766430
15 Sep 2022 02:26:00.000             -1330.803638             15728.263227             22032.394313
15 Sep 2022 02:27:00.000             -1486.662577             15756.339585             22002.434217
15 Sep 2022 02:28:00.000             -1642.194807             15784.944570             21970.888313
15 Sep 2022 02:29:00.000             -1797.387488             15814.073756             21937.758881
15 Sep 2022 02:30:00.000             -1952.227840             15843.722573             21903.048308
15 Sep 2022 02:31:00.000             -2106.703139             15873.886306             21866.759087
15 Sep 2022 02:32:00.000             -2260.800723             15904.560099             21828.893817
15 Sep 2022 02:33:00.000             -2414.507992             15935.738950             21789.455208
15 Sep 2022 02:34:00.000             -2567.812408             15967.417719             21748.446073
15 Sep 2022 02:35:00.000             -2720.701503             15999.591122             21705.869333
15 Sep 2022 02:36:00.000             -2873.162871             16032.253737             21661.728014
15 Sep 2022 02:37:00.000             -3025.184180             16065.400001             21616.025250
15 Sep 2022 02:38:00.000             -3176.753167             16099.024215             21568.764280
15 Sep 2022 02:39:00.000             -3327.857641             16133.120540             21519.948450
15 Sep 2022 02:40:00.000             -3478.485486             16167.683001             21469.581210
15 Sep 2022 02:41:00.000             -3628.624663             16202.705489             21417.666116
15 Sep 2022 02:42:00.000             -3778.263209             16238.181758             21364.206831
15 Sep 2022 02:43:00.000             -3927.389242             16274.105431             21309.207120
15 Sep 2022 02:44:00.000             -4075.990961             16310.469996             21252.670856
15 Sep 2022 02:45:00.000             -4224.056646             16347.268811             21194.602015
15 Sep 2022 02:46:00.000             -4371.574664             16384.495102             21135.004677
15 Sep 2022 02:47:00.000             -4518.533465             16422.141966             21073.883029
15 Sep 2022 02:48:00.000             -4664.921590             16460.202372             21011.241359
15 Sep 2022 02:49:00.000             -4810.727666             16498.669162             20947.084060
